run_id,condition,is_injected_failure,should_pass,model_validation,evidence_complete,ai_discovery_present,evaluation_result,evaluation_internal_consistent,approval,trace_consistent,run_available,evidence_pack_present,events_content_sha256_match,export_digest_match,artifact_bound_verification,policy_version_match,approval_is_stale,causal_evaluation_before_approval,run_id_matches_decision_scope,baseline_verdict,pipeline_baseline_verdict,gate_verdict,expected_gate_verdict,gate_matches_rubric
cfi-0180,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0181,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0182,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0183,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0184,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0185,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0186,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0187,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0188,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0189,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0190,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0191,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0192,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0193,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0194,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0195,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0196,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0197,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0198,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0199,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0200,noisy_but_valid_metadata,False,True,failed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,INVALID,INVALID,VALID,VALID,True
cfi-0201,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0202,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0203,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0204,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0205,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0206,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0207,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0208,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0209,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0210,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0211,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0212,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0213,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0214,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0215,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0216,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0217,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0218,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0219,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0220,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0221,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0222,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0223,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0224,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0225,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0226,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0227,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0228,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0229,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0230,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0231,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0232,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0233,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0234,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0235,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0236,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0237,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0238,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0239,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0240,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0241,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0242,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0243,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0244,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0245,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0246,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0247,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0248,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0249,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0250,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0251,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0252,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0253,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0254,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0255,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0256,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0257,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0258,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0259,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0260,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0261,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0262,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0263,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0264,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0265,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0266,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0267,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0268,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0269,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0270,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0271,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0272,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0273,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0274,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0275,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
cfi-0276,unknown_optional_metadata,False,True,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,VALID,VALID,True
